route_short_name,stop_id,dep_time_min,lateness_minutes,horizon_minutes,date
108,2505,987.0,19.5,-29.7,2026-09-01
39,1149,907.0,-2.73,-29.7,2026-09-06
18,2772,873.0,10.07,-29.7,2026-09-14
108,2505,1226.0,-1.38,-29.7,2026-09-08
5,2481,538.0,0.0,-29.7,2026-09-11
1,0993,982.0,15.62,-29.7,2026-09-06
26,9053,492.0,24.63,-29.68,2026-09-09
71,4538,1023.0,8.45,-29.68,2026-09-14
13,0546,824.0,0.0,-29.68,2026-09-07
108,6138,1030.0,2.82,-29.68,2026-08-26
51,3464,882.0,15.42,-29.68,2026-08-28
61,3384,975.0,0.0,-29.68,2026-09-02
51,826,342.0,16.43,-29.68,2026-08-25
74,2059,961.0,-1.12,-29.68,2026-09-08
35,1966,430.0,0.0,-29.68,2026-08-25
44,2424,946.0,0.83,-29.68,2026-09-06
42,2108,255.0,11.2,-29.68,2026-09-04
61,1424,965.0,-7.17,-29.68,2026-09-06
108,2505,987.0,-3.4,-29.68,2026-08-31
51,3462,918.0,16.82,-29.68,2026-08-31
5,2591,1490.0,12.12,-29.68,2026-09-01
35,1808,1518.0,6.9,-29.68,2026-09-13
7,3272,901.0,3.2,-29.68,2026-08-27
9,4104,924.0,11.87,-29.68,2026-09-05
23,0581,629.0,0.0,-29.68,2026-09-07
13,1411,823.0,0.0,-29.68,2026-09-07
48,1029,388.0,0.0,-29.68,2026-09-05
35,1725,422.0,0.0,-29.68,2026-08-25
51,3462,904.0,5.28,-29.68,2026-09-15
4,706,1063.0,2.13,-29.68,2026-08-29
42,2385,1112.0,8.53,-29.67,2026-09-08
26,9054,478.0,35.43,-29.67,2026-09-08
8,0342,885.0,14.53,-29.67,2026-09-15
18,6619,1095.0,5.93,-29.67,2026-08-24
8,0311,817.0,0.0,-29.67,2026-09-05
39,0083,858.0,9.58,-29.67,2026-09-14
10,23,544.0,13.12,-29.67,2026-09-01
2,0796,933.0,0.33,-29.67,2026-09-06
26,9106,465.0,36.67,-29.67,2026-09-08
7,1836,1527.0,10.38,-29.67,2026-09-02
57,5743,840.0,4.27,-29.67,2026-08-31
48,1087,485.0,6.63,-29.67,2026-09-04
108,829,969.0,8.8,-29.67,2026-08-27
108,0099,1031.0,-0.03,-29.67,2026-09-04
70,3063,1046.0,0.0,-29.67,2026-09-11
110,3425,533.0,4.53,-29.67,2026-09-14
66,1877,967.0,1.12,-29.67,2026-09-06
51,3464,340.0,0.0,-29.67,2026-09-10
51,3465,846.0,11.07,-29.67,2026-09-14
74,1787,373.0,-0.02,-29.67,2026-08-24
35,3454,481.0,0.0,-29.67,2026-09-14
44,2432,863.0,5.32,-29.67,2026-09-05
4,3429,550.0,15.23,-29.67,2026-09-06
39,1088,1221.0,11.45,-29.67,2026-09-03
110,1717,1123.0,0.18,-29.67,2026-09-13
70,0850,1039.0,0.0,-29.65,2026-09-11
1,3139,793.0,0.0,-29.65,2026-09-07
51,6024,1076.0,-2.35,-29.65,2026-08-26
7,2748,1230.0,12.73,-29.65,2026-09-04
57,779,1004.0,13.22,-29.65,2026-09-03
45,4500,1009.0,15.48,-29.65,2026-09-04
51,1379,334.0,14.4,-29.65,2026-09-14
26,1559,1552.0,2.82,-29.65,2026-09-15
57,3386,706.0,0.0,-29.65,2026-08-27
71,4549,1040.0,0.0,-29.65,2026-09-09
57,5719,900.0,-1.17,-29.65,2026-09-04
48,1087,831.0,10.52,-29.65,2026-09-04
51,6025,499.0,-2.48,-29.65,2026-09-11
57,5701,962.0,7.55,-29.65,2026-09-10
23,0451,563.0,7.02,-29.65,2026-09-08
11,9002,482.0,-6.95,-29.65,2026-09-01
7,9961,643.0,0.0,-29.65,2026-09-12
103,2622,390.0,0.0,-29.65,2026-08-25
35,0004,951.0,-3.63,-29.65,2026-09-06
26,1386,422.0,1.87,-29.65,2026-09-08
57,2639,947.0,17.93,-29.65,2026-09-14
51,3461,330.0,0.0,-29.65,2026-09-10
39,943,309.0,13.03,-29.63,2026-09-04
2,0348,1339.0,0.0,-29.63,2026-09-06
42,2389,319.0,0.0,-29.63,2026-09-12
11,9002,958.0,-1.87,-29.63,2026-09-06
70,1802,1035.0,5.38,-29.63,2026-08-26
5,1890,452.0,2.8,-29.63,2026-09-03
108,2505,967.0,1.57,-29.63,2026-08-25
26,9084,703.0,0.0,-29.63,2026-08-26
51,0885,1101.0,-5.42,-29.63,2026-09-11
43,779,450.0,0.0,-29.63,2026-09-02
26,9050,699.0,0.0,-29.63,2026-08-26
108,6138,1002.0,-0.78,-29.63,2026-09-08
42,2385,887.0,15.62,-29.63,2026-09-11
26,9051,949.0,22.73,-29.63,2026-09-07
71,9007,487.0,5.7,-29.63,2026-09-08
103,722,493.0,8.85,-29.63,2026-09-01
57,5704,1150.0,0.0,-29.63,2026-09-02
51,3461,350.0,0.0,-29.63,2026-09-09
44,1708,1017.0,0.0,-29.63,2026-09-11
29,4008,260.0,6.58,-29.63,2026-09-11
107,1853,982.0,-11.68,-29.63,2026-09-10
61,3385,623.0,0.0,-29.63,2026-09-12
48,1759,954.0,-5.6,-29.62,2026-09-06
42,3279,1124.0,12.53,-29.62,2026-08-29
51,3463,357.0,0.0,-29.62,2026-08-25
71,4549,1020.0,0.0,-29.62,2026-09-08
13,1040,886.0,6.0,-29.62,2026-09-10
1,1190,1143.0,0.0,-29.62,2026-09-13
26,9126,943.0,24.5,-29.62,2026-09-07
51,3465,362.0,0.0,-29.62,2026-09-01
109,1088,489.0,0.97,-29.62,2026-09-08
51,3464,360.0,0.0,-29.62,2026-08-25
108,2505,965.0,8.4,-29.62,2026-09-15
108,6138,992.0,5.42,-29.62,2026-09-15
61,6116,965.0,2.67,-29.62,2026-09-06
103,0722,347.0,8.58,-29.62,2026-09-15
57,5743,1089.0,-3.32,-29.62,2026-09-01
7,1992,1276.0,0.0,-29.62,2026-09-08
57,5701,424.0,0.0,-29.62,2026-08-27
107,2800,803.0,-6.45,-29.62,2026-09-08
48,2251,557.0,0.0,-29.62,2026-09-09
108,6138,987.0,-1.12,-29.62,2026-08-24
43,40,914.0,1.0,-29.62,2026-08-28
51,826,362.0,0.0,-29.62,2026-09-01
51,2475,871.0,-8.52,-29.62,2026-08-25
13,288,753.0,0.0,-29.6,2026-08-31
42,2397,1077.0,-4.28,-29.6,2026-08-29
108,4517,1011.0,0.38,-29.6,2026-08-26
108,2505,1074.0,-4.07,-29.6,2026-09-02
107,3459,1300.0,9.23,-29.6,2026-08-24
3,1425,550.0,9.32,-29.6,2026-08-31
61,1405,1080.0,10.72,-29.6,2026-08-25
48,1087,781.0,0.0,-29.6,2026-09-04
71,487,1079.0,-1.27,-29.6,2026-08-24
110,1717,1149.0,-0.95,-29.6,2026-09-10
42,2709,698.0,8.52,-29.6,2026-08-29
42,0888,301.0,0.0,-29.6,2026-09-05
39,3066,953.0,-7.08,-29.6,2026-09-06
42,3117,620.0,-2.15,-29.6,2026-09-06
51,3465,342.0,17.47,-29.6,2026-09-02
45,3143,1007.0,0.0,-29.6,2026-09-03
5,2492,760.0,11.27,-29.6,2026-09-07
307,9061,894.0,3.85,-29.6,2026-09-15
109,1790,280.0,0.0,-29.6,2026-09-10
18,2499,1091.0,-5.52,-29.6,2026-08-27
26,903,1077.0,-12.78,-29.6,2026-08-27
1,1661,1236.0,0.0,-29.6,2026-09-09
9,4115,767.0,12.12,-29.6,2026-08-26
70,1804,1036.0,5.65,-29.6,2026-09-01
44,1752,897.0,-0.75,-29.6,2026-08-29
39,2581,306.0,10.67,-29.6,2026-08-28
103,2622,1369.0,-1.42,-29.58,2026-08-24
66,6624,332.0,0.0,-29.58,2026-08-25
48,1757,690.0,-5.03,-29.58,2026-09-08
5,1892,381.0,0.0,-29.58,2026-08-27
11,2772,448.0,-15.47,-29.58,2026-09-14
61,6624,860.0,0.0,-29.58,2026-08-27
7,2748,886.0,0.0,-29.58,2026-08-26
5,5100,1383.0,16.3,-29.58,2026-09-01
38,0649,963.0,11.95,-29.58,2026-09-06
108,6138,935.0,-1.45,-29.58,2026-09-02
51,3463,247.0,15.9,-29.58,2026-09-02
108,6138,1052.0,0.7,-29.58,2026-08-26
42,2389,891.0,16.45,-29.58,2026-09-08
42,0327,894.0,2.07,-29.58,2026-09-13
10,2238,980.0,0.0,-29.58,2026-09-04
42,3200,371.0,10.9,-29.58,2026-09-06
5,1832,378.0,0.0,-29.58,2026-08-27
39,3064,390.0,0.0,-29.58,2026-09-11
10,0022,977.0,0.0,-29.58,2026-09-04
39,3016,886.0,13.4,-29.58,2026-09-03
39,1989,949.0,-5.07,-29.58,2026-09-06
57,5706,928.0,23.1,-29.58,2026-08-27
101,1666,1068.0,-4.52,-29.58,2026-08-29
42,2386,888.0,13.05,-29.58,2026-09-10
126,1274,932.0,11.85,-29.57,2026-09-10
45,4549,1017.0,14.27,-29.57,2026-08-31
18,2785,1025.0,-1.03,-29.57,2026-08-24
103,2622,948.0,9.12,-29.57,2026-08-27
51,3461,834.0,0.0,-29.57,2026-09-10
26,1566,453.0,-3.25,-29.57,2026-08-31
10,346,1328.0,0.0,-29.57,2026-09-01
110,1717,483.0,3.68,-29.57,2026-08-25
71,4549,1020.0,0.0,-29.57,2026-08-31
39,665,304.0,0.0,-29.57,2026-09-03
18,2546,1039.0,-3.27,-29.57,2026-08-24
61,477,330.0,0.0,-29.57,2026-09-03
2,1210,614.0,-27.23,-29.57,2026-09-03
10,3356,954.0,-1.8,-29.57,2026-09-06
5,1891,541.0,-0.43,-29.57,2026-09-08
51,1379,304.0,0.0,-29.57,2026-09-01
42,1815,894.0,2.58,-29.57,2026-09-13
107,1407,799.0,-4.65,-29.57,2026-09-08
51,3462,878.0,13.7,-29.57,2026-09-08
42,2387,323.0,0.0,-29.57,2026-09-07
48,1094,985.0,9.55,-29.57,2026-09-05
51,3461,410.0,19.3,-29.57,2026-09-14
42,2562,969.0,-6.03,-29.57,2026-09-06
103,2622,1230.0,8.97,-29.57,2026-09-12
42,3133,1331.0,-8.02,-29.57,2026-09-10
13,0001,999.0,6.25,-29.57,2026-09-06
39,31,1197.0,-4.65,-29.57,2026-08-25
51,3465,925.0,14.45,-29.55,2026-08-31
8,336,530.0,0.0,-29.55,2026-08-24
110,1717,446.0,-1.17,-29.55,2026-09-14
42,2386,366.0,10.6,-29.55,2026-09-13
307,1580,869.0,16.38,-29.55,2026-09-15
26,9089,1029.0,2.72,-29.55,2026-08-27
9,4121,763.0,15.67,-29.55,2026-08-26
3,3013,987.0,0.0,-29.55,2026-09-06
1,1198,1319.0,0.0,-29.55,2026-08-25
39,665,325.0,15.18,-29.55,2026-08-31
39,83,858.0,0.0,-29.55,2026-08-26
44,490,438.0,8.47,-29.55,2026-09-04
70,9018,456.0,0.0,-29.55,2026-09-15
51,3465,342.0,0.0,-29.55,2026-08-28
42,6002,978.0,-7.77,-29.55,2026-09-06
16,2822,487.0,2.23,-29.55,2026-09-09
26,1565,452.0,-3.23,-29.55,2026-08-31
8,0342,1267.0,9.88,-29.55,2026-09-05
39,82,857.0,0.0,-29.55,2026-08-26
10,23,544.0,9.75,-29.55,2026-08-25
45,3143,1007.0,13.68,-29.55,2026-08-26
51,3465,884.0,14.08,-29.55,2026-08-25
42,2497,619.0,-6.97,-29.55,2026-09-01
108,0829,994.0,11.82,-29.55,2026-09-14
110,3425,1042.0,-2.17,-29.55,2026-09-03
44,0996,823.0,-0.9,-29.55,2026-09-04
28,2585,724.0,16.95,-29.55,2026-09-12
110,100,429.0,6.27,-29.55,2026-08-31
42,802,1401.0,0.6,-29.55,2026-08-28
44,2228,961.0,0.0,-29.53,2026-09-06
26,1555,928.0,0.0,-29.53,2026-09-09
66,6618,654.0,3.27,-29.53,2026-09-11
57,5716,1060.0,12.28,-29.53,2026-08-27
51,2022,858.0,-5.95,-29.53,2026-08-25
57,3384,508.0,14.17,-29.53,2026-09-14
10,2238,545.0,0.0,-29.53,2026-09-03
110,3425,652.0,-0.12,-29.53,2026-09-03
101,501,736.0,0.0,-29.53,2026-09-03
39,665,847.0,0.0,-29.53,2026-08-26
23,0209,1165.0,0.1,-29.53,2026-09-13
71,4527,1002.0,0.0,-29.53,2026-09-15
42,3115,279.0,12.22,-29.53,2026-09-11
48,1071,975.0,9.3,-29.53,2026-09-04
2,0481,672.0,0.0,-29.53,2026-09-08
2,0720,684.0,0.0,-29.53,2026-09-09
2,1902,685.0,0.0,-29.53,2026-09-09
9,4112,976.0,0.0,-29.53,2026-09-06
71,4549,1000.0,5.93,-29.53,2026-08-28
51,3461,834.0,13.45,-29.53,2026-09-14
10,830,843.0,-0.67,-29.53,2026-08-24
7,1992,1276.0,0.0,-29.53,2026-09-15
42,327,856.0,6.65,-29.53,2026-09-03
3,69,866.0,-2.73,-29.53,2026-08-26
70,1803,1036.0,5.2,-29.53,2026-09-01
6,1172,963.0,0.0,-29.53,2026-09-06
5,5100,448.0,3.17,-29.52,2026-09-03
126,1388,925.0,6.53,-29.52,2026-09-14
4,6129,553.0,0.0,-29.52,2026-08-30
10,2266,534.0,14.22,-29.52,2026-08-28
302,0273,865.0,11.7,-29.52,2026-09-11
66,6670,1073.0,4.65,-29.52,2026-09-08
51,0805,1125.0,-0.55,-29.52,2026-09-08
1,1192,314.0,0.0,-29.52,2026-09-11
26,9084,909.0,0.0,-29.52,2026-09-09
4,2622,565.0,0.0,-29.52,2026-08-30
103,2622,490.0,11.52,-29.52,2026-08-24
48,1072,926.0,9.52,-29.52,2026-09-04
57,5701,962.0,13.32,-29.52,2026-09-11
5,0978,762.0,10.6,-29.52,2026-09-07
57,5701,1037.0,18.25,-29.52,2026-09-02
39,418,1250.0,-3.38,-29.52,2026-09-03
103,2616,864.0,10.2,-29.52,2026-09-11
13,1090,887.0,8.77,-29.5,2026-09-09
101,1037,1014.0,-2.63,-29.5,2026-09-14
108,2505,1020.0,6.32,-29.48,2026-09-15
71,4536,1021.0,9.4,-29.48,2026-09-14
108,2505,1098.0,-1.38,-29.48,2026-08-24
8,0324,892.0,12.55,-29.48,2026-09-14
61,6118,952.0,-2.47,-29.48,2026-09-06
103,2622,654.0,6.72,-29.47,2026-08-24
66,6605,795.0,-5.62,-29.47,2026-09-03
57,5743,550.0,0.57,-29.47,2026-09-01
103,2622,611.0,-2.57,-29.45,2026-08-24
35,1630,1370.0,3.28,-29.45,2026-09-08
2,1208,958.0,22.88,-29.45,2026-09-11
108,2384,1018.0,3.18,-29.43,2026-09-03
4,694,1050.0,3.87,-29.43,2026-08-29
26,9013,1181.0,23.52,-29.43,2026-09-10
1,0675,1311.0,13.82,-29.43,2026-09-13
57,5780,1071.0,28.18,-29.42,2026-08-27
108,2384,988.0,3.07,-29.42,2026-08-27
51,3463,388.0,0.0,-29.42,2026-08-24
126,9091,962.0,10.92,-29.42,2026-09-14
3,2140,869.0,-4.1,-29.42,2026-08-26
57,5743,840.0,2.12,-29.4,2026-09-02
103,0722,855.0,-0.95,-29.4,2026-09-11
71,4536,1001.0,8.22,-29.4,2026-09-14
13,0198,764.0,0.0,-29.38,2026-09-11
38,2895,777.0,0.0,-29.38,2026-09-05
2,1402,930.0,23.8,-29.38,2026-09-10
26,9084,1025.0,4.63,-29.38,2026-08-27
35,0322,268.0,-2.05,-29.38,2026-09-10
43,2145,452.0,0.0,-29.38,2026-09-02
108,0099,1016.0,14.5,-29.38,2026-09-08
1,0863,941.0,1.9,-29.37,2026-09-06
7,0480,330.0,0.0,-29.37,2026-09-09
103,722,919.0,8.67,-29.33,2026-08-31
42,2387,934.0,0.67,-29.33,2026-09-06
44,1751,959.0,-2.05,-29.32,2026-09-06
13,1040,991.0,-4.47,-29.32,2026-09-08
7,0043,244.0,0.0,-29.32,2026-09-12
44,0490,1032.0,13.08,-29.32,2026-09-04
39,31,717.0,-3.35,-29.3,2026-09-01
57,3383,941.0,0.0,-29.3,2026-09-08
42,2135,626.0,-2.35,-29.3,2026-09-06
101,1190,1004.0,0.32,-29.3,2026-09-09
39,2103,700.0,0.15,-29.28,2026-09-01
7,2324,833.0,-1.38,-29.28,2026-09-06
35,1808,953.0,-3.27,-29.28,2026-09-06
39,2328,330.0,0.0,-29.28,2026-09-14
16,2855,943.0,0.0,-29.27,2026-09-06
108,4517,968.0,2.07,-29.27,2026-09-11
36,0946,464.0,0.0,-29.27,2026-09-10
44,2456,957.0,0.0,-29.27,2026-09-06
51,826,282.0,13.0,-29.27,2026-09-02
61,3385,943.0,0.0,-29.27,2026-09-06
51,3461,240.0,16.08,-29.25,2026-09-10
66,6609,1019.0,1.52,-29.25,2026-08-27
108,6138,1008.0,2.38,-29.23,2026-09-04
39,3054,1003.0,-9.03,-29.22,2026-09-01
13,2506,1072.0,8.85,-29.22,2026-08-26
101,1283,512.0,-1.72,-29.22,2026-09-01
108,6138,1002.0,10.35,-29.2,2026-09-15
108,6138,1036.0,16.88,-29.2,2026-09-15
9,1497,364.0,-0.55,-29.2,2026-09-09
10,3357,961.0,-2.17,-29.18,2026-09-06
35,2621,594.0,-0.73,-29.17,2026-09-15
108,2314,503.0,-1.48,-29.17,2026-09-11
44,1751,723.0,3.37,-29.17,2026-09-04
108,2505,1017.0,-0.68,-29.17,2026-08-26
39,2290,928.0,57.2,-29.13,2026-09-03
110,3425,379.0,-1.48,-29.13,2026-08-24
38,1622,372.0,0.75,-29.12,2026-09-01
108,2505,1008.0,25.62,-29.12,2026-09-01
44,0901,985.0,8.03,-29.08,2026-09-05
66,6615,334.0,0.0,-29.08,2026-08-25
108,2384,966.0,3.13,-29.07,2026-09-10
51,3461,240.0,0.0,-29.03,2026-09-08
48,1629,377.0,8.68,-29.02,2026-09-10
2,1113,929.0,0.0,-29.0,2026-09-06
108,0829,1022.0,14.63,-29.0,2026-09-14
51,3461,240.0,15.97,-28.98,2026-09-14
109,0772,1419.0,-1.02,-28.98,2026-09-06
108,6139,1031.0,-0.07,-28.95,2026-09-04
48,2601,929.0,10.1,-28.93,2026-09-04
23,1813,967.0,-3.37,-28.9,2026-09-06
23,0311,1119.0,0.0,-28.9,2026-09-12
307,1329,876.0,35.9,-28.88,2026-09-14
71,9006,487.0,6.22,-28.88,2026-08-31
39,40,1205.0,-3.3,-28.87,2026-09-03
39,3049,999.0,-5.42,-28.85,2026-09-01
20,1504,559.0,0.0,-28.85,2026-09-07
22,9128,547.0,0.0,-28.82,2026-08-24
103,2622,738.0,9.98,-28.8,2026-08-24
10,3147,322.0,8.5,-28.78,2026-09-14
108,4517,1033.0,4.98,-28.77,2026-09-02
39,0034,918.0,-3.27,-28.75,2026-09-06
18,3009,871.0,0.0,-28.75,2026-09-09
108,6139,966.0,13.58,-28.75,2026-09-14
3,1344,923.0,0.0,-28.73,2026-09-06
17,1402,916.0,0.0,-28.73,2026-09-06
42,0802,970.0,-10.67,-28.68,2026-09-06
1,0786,959.0,0.33,-28.68,2026-09-06
48,2601,729.0,9.62,-28.68,2026-09-04
71,9007,463.0,3.43,-28.63,2026-09-15
108,2384,1031.0,0.25,-28.63,2026-09-04
108,6139,936.0,-0.47,-28.63,2026-08-25
42,3129,1067.0,3.48,-28.63,2026-08-31
42,2389,860.0,-3.25,-28.62,2026-09-12
2,1402,663.0,0.0,-28.6,2026-08-30
110,3425,592.0,3.5,-28.6,2026-08-25
38,1143,574.0,-3.1,-28.58,2026-09-11
307,9030,892.0,13.95,-28.58,2026-09-14
39,1931,1047.0,-16.1,-28.58,2026-09-01
108,2315,503.0,-0.9,-28.58,2026-09-11
57,5743,1042.0,-0.15,-28.55,2026-09-11
61,3386,871.0,14.78,-28.55,2026-08-28
110,1717,810.0,-2.53,-28.53,2026-08-30
108,2384,1009.0,1.77,-28.53,2026-08-31
17,3132,1509.0,0.75,-28.52,2026-08-26
108,0099,1037.0,8.77,-28.52,2026-09-10
43,2061,1243.0,-3.8,-28.52,2026-08-28
44,2432,582.0,2.13,-28.5,2026-09-04
29,4008,260.0,6.47,-28.5,2026-09-14
5,2046,957.0,-4.73,-28.5,2026-09-06
108,6138,1098.0,-0.35,-28.45,2026-08-24
44,0900,934.0,3.32,-28.43,2026-09-06
103,2622,250.0,2.52,-28.42,2026-09-14
66,6670,999.0,-8.68,-28.4,2026-08-25
4,0704,404.0,-0.18,-28.4,2026-09-10
103,722,332.0,7.18,-28.38,2026-08-30
7,2144,243.0,0.0,-28.32,2026-09-12
68,1161,966.0,1.48,-28.3,2026-09-06
35,3521,1507.0,5.27,-28.3,2026-09-13
1,1382,1030.0,0.0,-28.23,2026-09-01
44,996,1183.0,9.25,-28.23,2026-08-31
103,2518,897.0,0.48,-28.23,2026-09-06
39,2575,651.0,-4.82,-28.22,2026-09-10
39,3048,954.0,12.82,-28.22,2026-09-06
48,1071,380.0,7.12,-28.22,2026-09-11
110,3425,636.0,0.58,-28.22,2026-09-14
20,9004,958.0,1.83,-28.18,2026-09-06
48,1762,1321.0,0.0,-28.17,2026-09-11
108,2418,556.0,1.35,-28.12,2026-09-11
13,148,1139.0,0.0,-28.12,2026-09-02
57,5743,540.0,0.3,-28.08,2026-09-15
18,2772,791.0,9.32,-28.08,2026-08-31
110,3425,1241.0,1.15,-28.08,2026-09-15
15,2757,1067.0,11.6,-28.07,2026-09-08
42,0888,256.0,11.0,-28.07,2026-09-05
3,1975,1042.0,2.23,-28.05,2026-08-27
5,2492,265.0,16.45,-28.05,2026-08-28
1,1102,1322.0,0.0,-28.05,2026-08-25
66,1825,719.0,-0.12,-28.03,2026-08-27
66,6620,791.0,-17.55,-28.03,2026-08-27
44,0490,1015.0,16.68,-27.97,2026-09-05
108,2418,541.0,2.42,-27.97,2026-09-15
1,0914,1146.0,2.68,-27.97,2026-09-15
57,5704,765.0,13.22,-27.88,2026-09-15
110,3425,744.0,9.52,-27.88,2026-09-14
44,0901,938.0,12.18,-27.87,2026-09-04
5,5100,1112.0,0.0,-27.87,2026-08-27
302,1580,868.0,8.85,-27.83,2026-09-15
48,1029,382.0,7.28,-27.8,2026-09-14
51,3465,251.0,14.53,-27.8,2026-09-10
44,490,1100.0,11.55,-27.8,2026-08-24
51,0810,868.0,14.45,-27.8,2026-09-08
1,0754,1364.0,1.73,-27.78,2026-09-04
108,4517,1033.0,0.22,-27.78,2026-08-28
101,1037,717.0,-4.8,-27.78,2026-08-24
1,1660,1324.0,-2.05,-27.77,2026-09-04
10,2240,847.0,-1.9,-27.77,2026-08-24
108,4517,1020.0,15.02,-27.77,2026-08-24
108,2505,1124.0,-3.55,-27.77,2026-09-03
110,3425,548.0,-1.22,-27.75,2026-09-03
103,2622,250.0,6.48,-27.73,2026-08-28
108,0099,1037.0,11.17,-27.73,2026-09-08
44,2310,1430.0,0.0,-27.73,2026-08-31
3,2140,1041.0,-1.97,-27.72,2026-08-28
61,6624,860.0,11.63,-27.72,2026-08-25
108,4517,1055.0,3.83,-27.7,2026-08-26
48,2601,382.0,7.02,-27.7,2026-09-08
3,1347,480.0,0.0,-27.65,2026-08-26
5,942,1365.0,5.73,-27.65,2026-09-02
39,38,616.0,-1.42,-27.63,2026-08-31
57,5701,814.0,15.37,-27.6,2026-09-14
29,0112,973.0,-7.57,-27.6,2026-09-06
48,2420,1323.0,0.0,-27.6,2026-08-24
42,2385,257.0,10.47,-27.6,2026-09-05
51,6021,872.0,0.0,-27.58,2026-08-27
17,1913,1510.0,0.68,-27.58,2026-08-26
108,4517,1033.0,6.45,-27.57,2026-08-25
61,849,332.0,0.0,-27.57,2026-09-03
57,5719,847.0,3.35,-27.57,2026-09-04
46,2584,976.0,0.0,-27.53,2026-09-06
35,3148,1502.0,0.0,-27.52,2026-08-27
66,3192,947.0,0.03,-27.48,2026-09-06
61,0832,975.0,-1.18,-27.47,2026-09-06
57,5736,1081.0,25.65,-27.45,2026-08-27
2,0329,714.0,12.87,-27.45,2026-09-05
51,3465,872.0,0.0,-27.43,2026-09-15
48,1071,380.0,7.25,-27.43,2026-09-09
45,1024,1129.0,-3.55,-27.43,2026-08-27
71,9007,438.0,0.45,-27.42,2026-09-02
48,1087,360.0,8.15,-27.42,2026-08-27
110,1717,934.0,-0.72,-27.38,2026-08-25
66,1825,1363.0,0.48,-27.38,2026-08-28
110,1717,612.0,1.4,-27.38,2026-08-26
61,1405,989.0,10.95,-27.37,2026-09-06
1,9019,914.0,2.12,-27.37,2026-09-06
110,1717,1179.0,6.97,-27.35,2026-09-11
51,3465,251.0,13.88,-27.33,2026-09-11
71,9126,438.0,0.65,-27.3,2026-08-25
3,813,1042.0,3.0,-27.28,2026-08-27
108,4517,995.0,4.57,-27.28,2026-09-09
110,1717,594.0,-0.15,-27.27,2026-08-24
38,2381,366.0,0.38,-27.23,2026-09-01
5,309,1390.0,15.9,-27.23,2026-09-01
2,0348,986.0,13.58,-27.23,2026-09-06
110,1717,1042.0,-1.88,-27.23,2026-09-06
3,1264,897.0,3.5,-27.22,2026-09-06
8,0587,459.0,12.18,-27.22,2026-09-11
110,3425,716.0,1.93,-27.22,2026-08-26
61,3385,421.0,11.7,-27.2,2026-09-03
44,0994,516.0,9.63,-27.2,2026-09-04
51,3465,423.0,13.85,-27.17,2026-09-08
2,1206,938.0,0.6,-27.15,2026-09-06
5,2492,1492.0,14.75,-27.15,2026-09-04
108,4517,1033.0,2.57,-27.07,2026-09-04
110,1717,977.0,0.78,-27.05,2026-09-08
110,1717,825.0,-1.43,-27.03,2026-08-24
44,2314,982.0,0.0,-27.02,2026-09-15
108,2496,542.0,2.37,-27.02,2026-09-15
108,0815,518.0,1.08,-27.02,2026-09-08
42,2386,257.0,11.05,-27.02,2026-09-05
57,5743,540.0,-1.8,-27.0,2026-09-11
42,3115,258.0,10.88,-27.0,2026-09-04
48,299,1252.0,5.3,-26.97,2026-08-24
44,2312,409.0,10.82,-26.95,2026-09-15
13,3304,837.0,0.0,-26.95,2026-09-07
39,0044,730.0,-4.4,-26.93,2026-09-04
35,3419,1531.0,22.68,-26.93,2026-09-13
110,1717,1384.0,-0.85,-26.9,2026-09-14
71,9126,438.0,0.6,-26.9,2026-09-04
39,2575,1141.0,-4.72,-26.9,2026-08-23
61,3384,293.0,3.38,-26.87,2026-09-11
26,1130,884.0,3.15,-26.85,2026-09-09
108,4517,1080.0,19.28,-26.83,2026-09-15
71,9007,487.0,2.27,-26.82,2026-09-15
35,3527,972.0,3.88,-26.8,2026-08-26
71,9126,438.0,0.62,-26.8,2026-09-03
51,1314,284.0,15.72,-26.78,2026-09-11
3,9024,837.0,-2.32,-26.77,2026-09-08
71,569,1086.0,-1.68,-26.77,2026-08-24
103,2622,807.0,-0.23,-26.77,2026-08-25
103,0722,327.0,5.63,-26.75,2026-09-05
1,0751,885.0,2.45,-26.75,2026-09-06
44,0994,873.0,0.0,-26.7,2026-09-04
66,6615,459.0,0.0,-26.68,2026-08-30
66,6609,459.0,0.0,-26.68,2026-08-30
108,2418,506.0,-2.0,-26.68,2026-09-11
44,994,1101.0,8.93,-26.65,2026-08-25
70,0835,566.0,12.5,-26.65,2026-09-09
39,0040,1167.0,-4.12,-26.65,2026-09-11
23,0440,970.0,-4.12,-26.65,2026-09-06
10,2248,1251.0,-3.85,-26.63,2026-08-31
39,0040,921.0,-4.15,-26.63,2026-09-06
5,966,1365.0,4.27,-26.62,2026-08-26
70,2714,1109.0,-4.52,-26.62,2026-08-27
39,0040,653.0,-5.18,-26.58,2026-09-10
70,1810,1008.0,5.28,-26.58,2026-09-08
108,4517,1005.0,14.48,-26.57,2026-09-15
101,1666,1018.0,-4.1,-26.55,2026-09-01
110,1717,845.0,1.67,-26.55,2026-09-07
35,2048,272.0,-3.22,-26.55,2026-09-10
13,58,325.0,-6.32,-26.53,2026-08-31
10,72,1253.0,-5.02,-26.52,2026-09-02
48,1072,379.0,8.08,-26.5,2026-08-28
17,98,1512.0,-0.23,-26.5,2026-08-26
